FE/USD,FirstEnergy_EQUITY_US
DB1/EUR,Deutsche Boerse_EQUITY_DE
FB/USD,Meta Platforms Inc._EQUITY_US
TEX/USD,Terex_EQUITY_US
RTO/GBP,Rentokil Initial plc_EQUITY_GB
BTC/GBP,Bitcoin / GBP_CRYPTOCURRENCY_
PEP/USD,Pepsi_EQUITY_US
TER/USD,Teradyne_EQUITY_US
HES/USD,Hess_EQUITY_US
TEL/USD,TE Connectivity_EQUITY_US
XEL/USD,Xcel Energy_EQUITY_US
DEO/USD,Diageo - USD_EQUITY_US
LEN/USD,Lennar_EQUITY_US
LEG/USD,Leggett & Platt_EQUITY_US
PEG/USD,Publice Service_EQUITY_US
LEA/USD,Lear_EQUITY_US
AIFR/EUR,Air Liquide_EQUITY_FR
AM/EUR,Dassault Aviat_EQUITY_FR
GT/USD,Goodyear_EQUITY_US
AC/EUR,Accor_EQUITY_FR
GS/USD,Goldman Sachs_EQUITY_US
AD/EUR,Koninklijke Ahold Delhaize_EQUITY_NL
AFP/EUR,Air France_EQUITY_FR
GM/USD,GM_EQUITY_US
GE/USD,General Electric Co_EQUITY_US
GD/USD,General Dynamics_EQUITY_US
TFX/USD,Teleflex_EQUITY_US
SEK/JPY,SEK/JPY_CURRENCY_
DFS/USD,Discover_EQUITY_US
PFE/USD,Pfizer_EQUITY_US
PFG/USD,Principal Financial_EQUITY_US
HFC/USD,HollyFrontier_EQUITY_US
DY/USD,Dycom_EQUITY_US
BN/EUR,Danone_EQUITY_FR
DK/USD,Delek_EQUITY_US
DG/USD,Dollar General_EQUITY_US
DE/USD,Deere_EQUITY_US
DAI/EUR,Daimler_EQUITY_DE
DGX/USD,Quest Diagnostics_EQUITY_US
TGT/USD,Target_EQUITY_US
PGR/USD,Progressive_EQUITY_US
NZD/CNH,NZD/CNH_CURRENCY_
CAD/RUB,CAD/RUB_CURRENCY_
CO/EUR,Groupe Casino_EQUITY_FR
EW/USD,Edwards Lifesciences_EQUITY_US
CARF/EUR,Carrefour_EQUITY_FR
ET/USD,Energy Transfer LP_EQUITY_US
ES/USD,Eversource Energy_EQUITY_US
EL/USD,Estee Lauder_EQUITY_US
ED/USD,Consolidated Edison_EQUITY_US
EA/USD,Electronic Arts_EQUITY_US
THS/USD,Treehouse Foods_EQUITY_US
DHR/USD,Danaher_EQUITY_US
PHM/USD,Pulte_EQUITY_US
THO/USD,Thor Industries_EQUITY_US
DHI/USD,DR Horton_EQUITY_US
NZD/CAD,NZD/CAD_CURRENCY_
DAL/USD,Delta Air_EQUITY_US
PHG/USD,Koninklijke Philips_EQUITY_US
THC/USD,Tenet_EQUITY_US
LI/EUR,Klepierre_EQUITY_FR
JD/USD,Jd.Com_EQUITY_US
LIT/USD,Global X Lithium & Battery Tech ETF_EQUITY_US
DIS/USD,Disney_EQUITY_US
TOD/EUR,Tod'S_EQUITY_IT
LII/USD,Lennox_EQUITY_US
HII/USD,Huntington Ingalls_EQUITY_US
PII/USD,Polaris_EQUITY_US
HIG/USD,Hartford_EQUITY_US
ML/EUR,Michelin_EQUITY_FR
LIUS/USD,Li Auto Inc._EQUITY_US
MB/EUR,Mediobanca_EQUITY_IT
MC/EUR,LVMH_EQUITY_FR
KO/USD,Coca Cola - USD_EQUITY_US
KD/USD,Kyndryl Holdings Inc._EQUITY_US
TJX/USD,TJX_EQUITY_US
EUR/PLN,EUR/PLN_CURRENCY_PL
DLG/EUR,Dialog_EQUITY_DE
HLE/EUR,Hella_EQUITY_DE
AUD/PLN,AUD/PLN_CURRENCY_
NK/EUR,Imerys_EQUITY_FR
NN/EUR,NN Group_EQUITY_NL
HP/USD,Helmerich&Payne_EQUITY_US
TL5/EUR,Mediaset España_EQUITY_ES
HD/USD,Home Depot_EQUITY_US
CHF/JPY,CHF/JPY_CURRENCY_
LKQ/USD,LKQ_EQUITY_US
GBP/NZD,GBP/NZD_CURRENCY_
DKS/USD,Dick's Sporting_EQUITY_US
USD/DKK,USD/DKK_CURRENCY_
USD/HKD,USD/HKD_CURRENCY_
PKG/USD,Packaging of America_EQUITY_US
RYCA/CAD,RBC_EQUITY_CA
IT/USD,Gartner_EQUITY_US
IR/USD,Ingersoll_EQUITY_US
iQIYI/USD,iQIYI_EQUITY_US
IP/USD,International Paper_EQUITY_US
OR/EUR,L'Oreal_EQUITY_FR
LLY/USD,Eli Lilly_EQUITY_US
XLY/USD,Consumer Discretionary Select Sector SPDR Fund_EQUITY_US
TLT/USD,iShares 20+ Year Treasury Bond ETF_EQUITY_US
HLT/USD,Hilton_EQUITY_US
XLU/USD,Utilities Select Sector SPDR Fund_EQUITY_US
XLV/USD,Health Care Select Sector SPDR Fund_EQUITY_US
XLP/USD,Consumer Staples Select Sector SPDR Fund_EQUITY_US
DLR/USD,Digital_EQUITY_US
USD/PLN,USD/PLN_CURRENCY_PL
XLI/USD,Industrial Select Sector SPDR Fund_EQUITY_US
NZD/SEK,NZD/SEK_CURRENCY_
XLK/USD,Technology Select Sector SPDR Fund_EQUITY_US
PLD/USD,Prologis_EQUITY_US
XLE/USD,Energy Select Sector SPDR Fund_EQUITY_US
XLF/USD,Financial Select Sector SPDR Fund_EQUITY_US
HLF/USD,Herbalife_EQUITY_US
XLB/USD,Materials Select Sector SPDR Fund_EQUITY_US
HO/EUR,Thales_EQUITY_FR
NU/USD,Nu Holdings Ltd._EQUITY_US
NI/USD,Nisource_EQUITY_US
EUR/DKK,EUR/DKK_CURRENCY_
LMT/USD,Lockheed_EQUITY_US
CNH/JPY,CNH/JPY_CURRENCY_
TKA/EUR,Thyssenkrupp_EQUITY_DE
TMVETF/USD,Direxion Daily 20+ Year Treasury Bear 3X Shares_EQUITY_US
TMO/USD,Thermo Fisher_EQUITY_US
ON/USD,ON Semiconductor_EQUITY_US
OC/USD,Owens Corning_EQUITY_US
LNT/USD,Alliant Energy_EQUITY_US
LHA/EUR,Lufthansa_EQUITY_DE
PNW/USD,Pinnacle West_EQUITY_US
PNR/USD,Pentair_EQUITY_US
DNN/USD,Denison Mines Corp_EQUITY_US
NZD/SGD,NZD/SGD_CURRENCY_
NATURAL GAS/USD,Natural Gas_COMMODITY_
DNA/USD,Ginkgo Bioworks Holdings Inc._EQUITY_US
CHF/RUB,CHF/RUB_CURRENCY_
LNC/USD,Lincoln National_EQUITY_US
PNC/USD,PNC_EQUITY_US
LX/USD,LexinFintech_EQUITY_US
LW/USD,Lamb Weston_EQUITY_US
LH/USD,Laboratory_EQUITY_US
CHZ/BTC,CHZ/BTC_CRYPTOCURRENCY_
TOT/USD,TotalFinaElf_EQUITY_US
LOW/USD,Lowe's_EQUITY_US
DIAM/EUR,Diasorin_EQUITY_IT
DOV/USD,Dover_EQUITY_US
TOL/USD,Toll Brothers_EQUITY_US
XOM/USD,Exxon Mobil_EQUITY_US
HON/USD,Honeywell_EQUITY_US
HOG/USD,Harley-Davidson_EQUITY_US
TIT/EUR,Telecom Italia_EQUITY_IT
MU/USD,Micron_EQUITY_US
MTUS/USD,ArcelorMittal - USD_EQUITY_US
MS/USD,Morgan Stanley_EQUITY_US
MQ/USD,Marqeta_EQUITY_US
MO/USD,Altria Group_EQUITY_US
MJ/USD,ETFMG Alternative Harvest ETF_EQUITY_US
MD/USD,Mednax_EQUITY_US
SDF/EUR,K+S_EQUITY_DE
MA/USD,Mastercard_EQUITY_US
LBRDK/USD,Liberty Broadband_EQUITY_US
VRSN/USD,VeriSign_EQUITY_US
VRSK/USD,Verisk_EQUITY_US
AFRM/USD,"Affirm Holdings, Inc._EQUITY_US"
CBRE/USD,CBRE Group_EQUITY_US
FVRR/USD,Fiverr_EQUITY_US
AVRO/USD,"AVROBIO, Inc._EQUITY_US"
FNTN/EUR,Freenet_EQUITY_DE
LFST/USD,LifeStance Health_EQUITY_US
MVST/USD,"Microvast Holdings, Inc._EQUITY_US"
MNST/USD,Hansen_EQUITY_US
TATNRU/RUB,Tatneft-3_EQUITY_RU
ANSS/USD,ANSYS_EQUITY_US
FRSH/USD,Freshworks Inc._EQUITY_US
RRTL/EUR,RTL Group_EQUITY_DE
JNPR/USD,Juniper_EQUITY_US
ENPH/USD,"Enphase Energy, Inc._EQUITY_US"
BBVA/EUR,BBVA_EQUITY_ES
SNPS/USD,Synopsys_EQUITY_US
SRPT/USD,Sarepta_EQUITY_US
ARQQ/USD,Arqit Quantum Inc._EQUITY_US
MRVI/USD,Maravai Life Sciences Inc._EQUITY_US
MRVL/USD,Marvell_EQUITY_US
INVH/USD,Invitation Homes_EQUITY_US
ARVL/USD,Arrival_EQUITY_US
CRWD/USD,CrowdStrike_EQUITY_US
QRVO/USD,Qorvo_EQUITY_US
PRVB/USD,Provention Bio Inc._EQUITY_US
INTU/USD,Intuit_EQUITY_US
LBTYA/USD,Liberty Class A_EQUITY_US
INTC/USD,Intel_EQUITY_US
KARMARUB/RUB,KARMA (donation)/RUB_UTILITY_TOKENS_BY
CRTX/USD,Cortexyme Inc._EQUITY_US
SBUX/USD,Starbucks_EQUITY_US
BNTX/USD,Biontech SE_EQUITY_US
ANTM/USD,Anthem_EQUITY_US
GNTX/USD,Gentex_EQUITY_US
GLEN/GBP,Glencore_EQUITY_GB
CRTO/USD,Criteo S.A._EQUITY_US
JNUG/USD,Direxion Daily Junior Gold Miners Index Bull 2X Shares_EQUITY_US
ZNTL/USD,Zentalis Pharmaceuticals_EQUITY_US
KARMABTC/BTC,KARMA (donation)/BTC_UTILITY_TOKENS_BY
WBTC/USD,WBTC/USD_CRYPTOCURRENCY_
PRTY/USD,Party City Holdco Inc._EQUITY_US
BZUN/USD,Baozun_EQUITY_US
VRTX/USD,Vertex_EQUITY_US
QRTEA/USD,Qurate Retail Group_EQUITY_US
PZZA/USD,Papa Johns_EQUITY_US
KARMABYN/BYN,KARMA (donation)/BYN_UTILITY_TOKENS_BY
PBYI/USD,Puma Biotechnology_EQUITY_US
UVXY/USD,ProShares Ultra VIX Short-Term Futures ETF_EQUITY_US
LLOY/GBP,Lloyds_EQUITY_GB
RTNGB/GBP,Restaurant Group_EQUITY_GB
GRT/USDT,GRT/USDT_CRYPTOCURRENCY_
CRV/USDT,CRV/USDT_CRYPTOCURRENCY_
PPLCA/CAD,Pembina Pipeline_EQUITY_CA
GAZPRU/RUB,GAZPROM_EQUITY_RU
HYDRRU/RUB,RUSHYDRO_EQUITY_RU
IRBT/USD,iRobot_EQUITY_US
IRBO/USD,iShares Robotics & Artificial Intelligence ETF_EQUITY_US
BRBR/USD,BellRing Brands_EQUITY_US
BBBY/USD,Bed Bath & Beyond_EQUITY_US
ABBV/USD,AbbVie_EQUITY_US
SFER/EUR,Salvatore Ferragamo_EQUITY_IT
ARDS/EUR,Arcadis NV_EQUITY_NL
SRCL/USD,Stericycle_EQUITY_US
CRBN/USD,iShares MSCI ACWI Low Carbon Target ETF_EQUITY_US
INCY/USD,Incyte_EQUITY_US
ORCL/USD,Oracle_EQUITY_US
LRCX/USD,Lam Research_EQUITY_US
RDSB - GBP/GBP,Shell PLC - GBP_EQUITY_GB
KNC/USDT,KNC/USDT_CRYPTOCURRENCY_
URBN/USD,Urban_EQUITY_US
ARCT/USD,Arcturus Therapeutics Holdings Inc._EQUITY_US
FEESRU/RUB,FSK EES_EQUITY_RU
ENEL/EUR,Enel_EQUITY_IT
ABCL/USD,AbCellera Biologics Inc._EQUITY_US
SNX/USDT,SNX/USDT_CRYPTOCURRENCY_
WRBY/USD,Warby Parker Inc._EQUITY_US
XRAY/USD,Dentsply_EQUITY_US
SNAP/USD,Snapchat_EQUITY_US
SBAC/USD,SBA_EQUITY_US
MAGNRU/RUB,Magnitogorsk Iron & Steel Works_EQUITY_RU
INGA/EUR,ING Groep_EQUITY_NL
HBAN/USD,Huntington Banc_EQUITY_US
NVAX/USD,Novavax_EQUITY_US
GRAB/USD,Grab Holdings Limited_EQUITY_US
EBAY/USD,eBay_EQUITY_US
CVAC/USD,CureVac N.V._EQUITY_US
ENGI/EUR,Engie_EQUITY_FR
ZNGA/USD,Zynga Inc._EQUITY_US
INFO/USD,IHS Markit_EQUITY_US
PRGO/USD,Perrigo_EQUITY_US
TRGP/USD,Targa Resources_EQUITY_US
RUALRU/RUB,United Company Rusal_EQUITY_RU
INGR/USD,Ingredion_EQUITY_US
AVGO/USD,Broadcom_EQUITY_US
BNGO/USD,"Bionano Genomics, Inc._EQUITY_US"
NVDA/USD,Nvidia_EQUITY_US
MNDY/USD,monday.com_EQUITY_US
NRDS/USD,NerdWallet Inc._EQUITY_US
SBER/USD,Sberbank_EQUITY_GB
TREE/USD,Treecom_EQUITY_US
VNET/USD,21Vianet Group_EQUITY_US
UBER/USD,Uber_EQUITY_US
YNDX/USD,Yandex_EQUITY_US
ONEM/USD,1Life Healthcare_EQUITY_US
GREK/USD,Global X MSCI Greece ETF_EQUITY_US
ANET/USD,Arista_EQUITY_US
WOLF/USD,"Wolfspeed, Inc._EQUITY_US"
SIBNRU/RUB,GAZPROM NEFT PJSC_EQUITY_RU
CHZ/USDT,CHZ/USDT_CRYPTOCURRENCY_
SBMO/EUR,SBM Offshore_EQUITY_NL
IBKR/USD,Interactive Brokers_EQUITY_US
BRKB/USD,Berkshire Hathaway_EQUITY_US
ARKQ/USD,ARK Autonomous Technology & Robotics ETF_EQUITY_US
ARKW/USD,ARK Next Generation Internet ETF_EQUITY_US
ARKK/USD,ARK Innovation ETF_EQUITY_US
ARKG/USD,ARK Genomic Revolution ETF_EQUITY_US
JBHT/USD,J.B. Hunt_EQUITY_US
X/USD,US Steel_EQUITY_US
Z/USD,Zillow_EQUITY_US
FRHC/USD,Freedom Holding Corp._EQUITY_US
T/USD,AT&T_EQUITY_US
ABND/EUR,ABN AMRO Group_EQUITY_NL
W/USD,Wayfair_EQUITY_US
V/USD,Visa_EQUITY_US
S/USD,"SentinelOne, Inc._EQUITY_US"
R/USD,Ryder System_EQUITY_US
M/USD,Macy's_EQUITY_US
L/USD,Loews_EQUITY_US
O/USD,Realty Income_EQUITY_US
H/USD,Hyatt_EQUITY_US
FBHS/USD,Fortune Brands_EQUITY_US
K/USD,Kellogg_EQUITY_US
D/USD,Dominion Resources_EQUITY_US
UNI/USD,Uniswap / USD_CRYPTOCURRENCY_
F/USD,Ford Motor_EQUITY_US
A/USD,Agilent_EQUITY_US
TRIP/USD,TripAdvisor_EQUITY_US
C/USD,Citigroup_EQUITY_US
NBIX/USD,Neurocrine_EQUITY_US
CRIS/USD,"Curis, Inc._EQUITY_US"
BBIG/USD,Vinco Ventures Inc._EQUITY_US
FFIV/USD,F5 Networks_EQUITY_US
DRIV/USD,Global X Autonomous & Electric Vehicles ETF_EQUITY_US
MRNA/USD,Moderna_EQUITY_US
IRNT/USD,IronNet Inc._EQUITY_US
SNOW/USD,Snowflake Inc._EQUITY_US
GM/EUR,Generali_EQUITY_IT
CNHIM/EUR,CNH Industrial_EQUITY_IT
ARNC/USD,Arconic_EQUITY_US
TROW/USD,T Rowe_EQUITY_US
ABNB/USD,"Airbnb, Inc._EQUITY_US"
UBOT/USD,Direxion Daily Robotics Artificial Intelligence & Automation Index Bull 3X Shares_EQUITY_US
OZON/USD,Ozon Holdings PLC_EQUITY_US
CROX/USD,"Crocs, Inc._EQUITY_US"
CBOE/USD,CBOE_EQUITY_US
CRON/USD,CRON_EQUITY_US
JBLU/USD,JetBlue_EQUITY_US
ORLY/USD,O'Reilly_EQUITY_US
NFLX/USD,Netflix_EQUITY_US
CFLT/USD,"Confluent, Inc._EQUITY_US"
CAKE/BTC,CAKE/BTC_CRYPTOCURRENCY_
GMKNRU/RUB,MMC Norilsk Nickel_EQUITY_RU
RBLX/USD,Roblox Corp_EQUITY_US
GRMN/USD,Garmin_EQUITY_US
ARMK/USD,Aramark_EQUITY_US
ABMD/USD,ABIOMED_EQUITY_US
SPY/USD,SPDR S&P 500 ETF Trust_EQUITY_US
SPT/USD,Sprout Social_EQUITY_US
CPT/USD,Camden Property_EQUITY_US
GPS/USD,Gap_EQUITY_US
SPR/USD,Spirit Aerosystems_EQUITY_US
WPM/USD,Silver Wheaton_EQUITY_US
GPN/USD,Global Payments_EQUITY_US
CPE/USD,Callon Petroleum_EQUITY_US
SPG/USD,Simon Property_EQUITY_US
GPC/USD,Genuine Parts_EQUITY_US
SPB/USD,Spectrum Brands_EQUITY_US
CPB/USD,Campbell Soup_EQUITY_US
SQM/USD,Sociedad Quimica y Minera_EQUITY_US
TRY/JPY,TRY/JPY_CURRENCY_
ACBCA/CAD,Aurora Cannabis_EQUITY_CA
GRT/USD,The Graph / USD_CRYPTOCURRENCY_
CRV/USD,CRV/USD_CRYPTOCURRENCY_
CRM/USD,Salesforce_EQUITY_US
ORI/USD,Old Republic_EQUITY_US
CRI/USD,Carters_EQUITY_US
WRK/USD,WestRock Co_EQUITY_US
LTC/RUB,Litecoin / RUB_CRYPTOCURRENCY_
SRE/USD,Sempra_EQUITY_US
SRC/USD,Spirit Realty Capital_EQUITY_US
CSX/USD,CSX_EQUITY_US
KSS/USD,Kohl's_EQUITY_US
WSM/USD,Williams-Sonoma_EQUITY_US
CSL/USD,Carlisle_EQUITY_US
GSK/USD,GlaxoSmithKline_EQUITY_US
OSK/USD,Oshkosh_EQUITY_US
LTC/BTC,Litecoin / Bitcoin_CRYPTOCURRENCY_
SSA/USD,Sistema_EQUITY_GB
STX/USD,Seagate_EQUITY_US
STZ/USD,Constellation Brands_EQUITY_US
2914/JPY,Japan Tobacco Inc._EQUITY_JP
STT/USD,State Street_EQUITY_US
XRP/RUB,Ripple / RUB_CRYPTOCURRENCY_
ORAP/EUR,Orange_EQUITY_FR
WTW/USD,WW International Inc_EQUITY_US
SRG/EUR,Snam_EQUITY_IT
LUMN/USD,Lumen Technologies_EQUITY_US
STM/USD,STMicroelectronics - USD_EQUITY_US
ORP/EUR,Orpea_EQUITY_FR
3116/JPY,Toyota Boshoku Corporation_EQUITY_JP
SSL.MI/EUR,S.S. Lazio_EQUITY_IT
XRP/BTC,Ripple / Bitcoin_CRYPTOCURRENCY_
KPN/EUR,Koninklijke KPN_EQUITY_NL
CVX/USD,Chevron_EQUITY_US
CVS/USD,CVS_EQUITY_US
2502/JPY,"Asahi Group Holdings, Ltd._EQUITY_JP"
GWW/USD,Grainger W.W._EQUITY_US
SWN/USD,Southwestern Energy_EQUITY_US
GWH/USD,ESS Tech Inc._EQUITY_US
SWI/USD,SolarWinds Corporation_EQUITY_US
SWK/USD,Stanley Black_EQUITY_US
NOK/DKK,NOK/DKK_CURRENCY_
4901/JPY,FUJIFILM Holdings Corporation_EQUITY_JP
4902/JPY,"Konica Minolta, Inc._EQUITY_JP"
6503/JPY,Mitsubishi Electric Corporation_EQUITY_JP
5108/JPY,Bridgestone Corporation_EQUITY_JP
6501/JPY,"Hitachi, Ltd._EQUITY_JP"
6502/JPY,Toshiba Corporation_EQUITY_JP
OXY/USD,Occidental Petroleum_EQUITY_US
XRP/BYN,Ripple / BYN_CRYPTOCURRENCY_
GXC/USD,SPDR S&P China ETF_EQUITY_US
WBTC/USDT,WBTC/USDT_CRYPTOCURRENCY_
6952/JPY,"Casio Computer Co.,Ltd._EQUITY_JP"
SYY/USD,Sysco_EQUITY_US
NLOK/USD,NortonLifeLock_EQUITY_US
SYK/USD,Stryker_EQUITY_US
SYF/USD,Synchrony Financial_EQUITY_US
CZR/USD,Caesars_EQUITY_US
USD/CZK,USD/CZK_CURRENCY_
9531/JPY,"Tokyo Gas Co.,Ltd._EQUITY_JP"
NZD/TRY,NZD/TRY_CURRENCY_
EUR/CZK,EUR/CZK_CURRENCY_
SZG/EUR,Salzgitter_EQUITY_DE
EU50/EUR,Euro Stoxx 50_INDEX_DE
LTC/BYN,Litecoin / BYN_CRYPTOCURRENCY_
ELDCA/CAD,Eldorado Gold_EQUITY_CA
7974/JPY,"Nintendo Co., Ltd._EQUITY_JP"
6971/JPY,Kyocera Corporation_EQUITY_JP
IMGCA/CAD,IAMGOLD_EQUITY_CA
6586/JPY,Makita Corporation_EQUITY_JP
4188/JPY,Mitsubishi Chemical Holdings Corporation_EQUITY_JP
SY1/EUR,Symrise_EQUITY_DE
GFC/EUR,Gecina Reit_EQUITY_FR
SGO/EUR,Saint-Gobain_EQUITY_FR
SGL/EUR,Sgl Carbon_EQUITY_DE
WAT/USD,Waters_EQUITY_US
CAT/USD,Caterpillar_EQUITY_US
Avis Budget Group Inc/USD,Avis_EQUITY_US
EUR/SGD,EUR/SGD_CURRENCY_
KGX/EUR,KION_EQUITY_DE
CAH/USD,Cardinal Health_EQUITY_US
AUD/SGD,AUD/SGD_CURRENCY_
USD/CAD,USD/CAD_CURRENCY_
CAG/USD,ConAgra_EQUITY_US
WAB/USD,Westinghouse Air Brake_EQUITY_US
CDIP/EUR,Christian Dior_EQUITY_FR
WBX/USD,Wallbox N.V._EQUITY_US
GBP/USD,GBP/USD_CURRENCY_
KBH/USD,KB Home_EQUITY_US
WBA/USD,Walgreen_EQUITY_US
EUR/SEK,EUR/SEK_CURRENCY_SE
CHF/MXN,CHF/MXN_CURRENCY_
CCL/USD,Carl - USD_EQUITY_US
WCN/USD,Waste Connections_EQUITY_US
CCI/USD,Crown Castle_EQUITY_US
CCK/USD,Crown_EQUITY_US
KER/EUR,Kering_EQUITY_FR
SEV/EUR,Suez_EQUITY_FR
GET/EUR,Getlink_EQUITY_FR
CBK/EUR,Commerzbank_EQUITY_DE
GDX/USD,VanEck Vectors Gold Miners ETF_EQUITY_US
UK100/GBP,FTSE 100_INDEX_GB
CDW/USD,CDW_EQUITY_US
GBF/EUR,Bilfinger_EQUITY_DE
GBP/AUD,GBP/AUD_CURRENCY_
GDS/USD,GDS_EQUITY_US
CDK/USD,CDK Global_EQUITY_US
EUR/GBP,EUR/GBP_CURRENCY_
WDC/USD,Western Digital_EQUITY_US
SDC/USD,SmileDirectClub_EQUITY_US
OCI/EUR,OCI_EQUITY_NL
KEY/USD,Keycorp_EQUITY_US
UNI/USDT,Uniswap / Tether_CRYPTOCURRENCY_
WEN/USD,The Wendy's_EQUITY_US
NZD/PLN,NZD/PLN_CURRENCY_
USD/SEK,USD/SEK_CURRENCY_
SCR/EUR,Scor_EQUITY_FR
SEE/USD,Sealed Air_EQUITY_US
WEC/USD,Wisconsin Energy_EQUITY_US
GFS/USD,GlobalFoundries Inc._EQUITY_US
CFR/USD,"Cullen/Frost Bankers, Inc._EQUITY_US"
GFL/USD,GFL Environmental_EQUITY_US
CFG/USD,Citizens Financial_EQUITY_US
WFC/USD,Wells Fargo_EQUITY_US
WAF/EUR,Siltronic_EQUITY_DE
SAF/EUR,Safran_EQUITY_FR
EUR/CAD,EUR/CAD_CURRENCY_CA
AUD/CAD,AUD/CAD_CURRENCY_
USD/SGD,USD/SGD_CURRENCY_
SAPD/EUR,SAP_EQUITY_DE
EUR/CNH,EUR/CNH_CURRENCY_
CHZ/USD,CHZ/USD_CRYPTOCURRENCY_
DKK/JPY,DKK/JPY_CURRENCY_
SHW/USD,Sherwin-Williams_EQUITY_US
WHR/USD,Whirlpool_EQUITY_US
OHI/USD,Omega Healthcare_EQUITY_US
AUD/CNH,AUD/CNH_CURRENCY_
CHD/USD,Church & Dwight_EQUITY_US
USD/CHF,USD/CHF_CURRENCY_
KHC/USD,Kraft Food_EQUITY_US
SHC/USD,Sotera Health Co_EQUITY_US
COND/EUR,Continental_EQUITY_DE
SIX/USD,Six Flags_EQUITY_US
OIX/USD,Oil Portfolio Index_EQUITY_US
GBP/MXN,GBP/MXN_CURRENCY_
GIS/USD,General Mills_EQUITY_US
KIM/USD,Kimco_EQUITY_US
OIH/USD,VanEck Vectors Oil Services ETF_EQUITY_US
SIG/USD,Signet Jewelers_EQUITY_US
SOW/EUR,Software_EQUITY_DE
GLE/EUR,Societe Generale_EQUITY_FR
SJM/USD,J.M Smucker_EQUITY_US
CAD/MXN,CAD/MXN_CURRENCY_
PLN/RUB,PLN/RUB_CURRENCY_
EZJ/GBP,EasyJet_EQUITY_GB
SKX/USD,Skechers_EQUITY_US
SKT/USD,Tanger Factory Outlet_EQUITY_US
KKR/USD,KKR_EQUITY_US
OKE/USD,ONEOK_EQUITY_US
CLX/USD,Clorox_EQUITY_US
GLW/USD,Corning_EQUITY_US
CLR/USD,Continental Resources_EQUITY_US
WLL/USD,Whiting Petroleum_EQUITY_US
OLN/USD,Olin_EQUITY_US
SGD/MXN,SGD/MXN_CURRENCY_
WLK/USD,Westlake Chemical_EQUITY_US
GLD/USD,SPDR Gold Shares_EQUITY_US
CLF/USD,Cleveland-Cliffs_EQUITY_US
SLG/USD,SL Green_EQUITY_US
SLB/USD,Schlumberger_EQUITY_US
CLB/USD,Core Laboratories_EQUITY_US
KMX/USD,CarMax_EQUITY_US
WMT/USD,Wal-mart_EQUITY_US
CMS/USD,CMS Energy_EQUITY_US
KMI/USD,Kinder Morgan_EQUITY_US
CMI/USD,Cummins_EQUITY_US
GME/USD,GameStop_EQUITY_US
CME/USD,CME group_EQUITY_US
OMG/USD,OMG / USD_CRYPTOCURRENCY_
CMG/USD,Chipotle_EQUITY_US
WMG/USD,Warner Music Group Corp._EQUITY_US
SMG/USD,SMG_EQUITY_US
CMA/USD,Comerica_EQUITY_US
WMB/USD,Williams_EQUITY_US
OMC/USD,Omnicom_EQUITY_US
KMB/USD,Kimberly-Clark_EQUITY_US
SNX/USD,SNX/USD_CRYPTOCURRENCY_
CNX/USD,CNX Resources_EQUITY_US
KNX/USD,Knight Transportation_EQUITY_US
SNY/USD,Sanofi_EQUITY_US
OHL/EUR,OHL_EQUITY_ES
SHA/EUR,Schaeffler_EQUITY_DE
NOK/TRY,NOK/TRY_CURRENCY_
EUR/CHF,EUR/CHF_CURRENCY_
SNP/USD,China Petroleum & Chemical Corporation_EQUITY_US
CNQ/USD,Canadian Natural Resource_EQUITY_US
CNP/USD,Centerpoint_EQUITY_US
CNI/USD,Canadian Railway_EQUITY_US
USD/CNH,USD/CNH_CURRENCY_
CNK/USD,Cinemark_EQUITY_US
SNE/USD,Sony_EQUITY_US
AUD/CHF,AUD/CHF_CURRENCY_
SEK/MXN,SEK/MXN_CURRENCY_
SNA/USD,Snap On_EQUITY_US
CNC/USD,Centene_EQUITY_US
KNC/USD,KNC/USD_CRYPTOCURRENCY_
COP/USD,ConocoPhillips_EQUITY_US
PLN/JPY,PLN/JPY_CURRENCY_
SIE/EUR,Siemens_EQUITY_DE
COO/USD,Cooper_EQUITY_US
COG/USD,Coterra Energy Inc_EQUITY_US
COF/USD,Capital One_EQUITY_US
MARA/USD,"Marathon Patent Group, Inc._EQUITY_US"
NVTKRU/RUB,Novatek_EQUITY_RU
G1A/EUR,Gea Group_EQUITY_DE
KARMAUSD/USD,KARMA (donation)/USD_UTILITY_TOKENS_BY
SQSP/USD,"Squarespace, Inc._EQUITY_US"
TASK/USD,TaskUs Inc._EQUITY_US
CYRX/USD,Cryoport Inc._EQUITY_US
WISH/USD,ContextLogic Inc_EQUITY_US
AMRS/USD,"Amyris, Inc._EQUITY_US"
BERY/USD,Berry Global_EQUITY_US
BIRD/USD,Allbirds Inc_EQUITY_US
BURL/USD,Burlington Stores_EQUITY_US
SUSHI/USD,SUSHI/USD_CRYPTOCURRENCY_
BMRN/USD,BioMarin_EQUITY_US
BARK/USD,The Original BARK Company_EQUITY_US
SMSN/USD,Samsung_EQUITY_GB
CERN/USD,Cerner_EQUITY_US
O2D/EUR,Telefonica DE_EQUITY_DE
AMUN/EUR,Amundi_EQUITY_FR
DISH/USD,DISH Network_EQUITY_US
DASH/USD,DoorDash Inc_EQUITY_US
DISCA/USD,Discovery_EQUITY_US
FAST/USD,Fastenal_EQUITY_US
FISV/USD,Fiserv_EQUITY_US
TSCOL/GBP,Tesco_EQUITY_GB
JUVE/EUR,Juventus FC_EQUITY_IT
